ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
LOB,0.0,50.0,30.009999999999998,,,"Live Oak Bancshares, Inc.",60.1,Financial Services,Banks - Regional,60.0,60.0,63.0,60.0,55.0,38.64,1778691968.0,60.0,73.3,False,up,,,0.0,14.1,False,0.0,6.9,5.2,False,42.89,-9.9,8.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 43.6}",{'profit_margin_pct': 22.0},44.75,51.0,40.0,4.0,none,15.8,,,66.9,73.1,,,,,,100.0,0.0,0.0,,24.0,0.0,15.0,18.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,35.5,30.0,33.0,60.0,False,up,73.3,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,41.04,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FMBM,0.0,50.0,36.54,,,F & M Bank Corp.,65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,31.59,112367528.0,100.0,95.9,True,up,,,0.0,11.7,False,0.0,,,False,32.25,-2.0,8.0,True,"{'roe_pct': 11.8, 'operating_margin_pct': 26.0}",{'profit_margin_pct': 22.5},,,,,none,,,,79.27,150.9,,,,,,100.0,0.0,0.0,,35.0,0.0,15.0,19.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.7x ratio, 46% up volume)",MICRO_FLOAT,2.7,35.0,34.6,100.0,True,up,95.9,10.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,40.93599999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NBTB,0.0,50.0,19.48,,,NBT Bancorp Inc.,59.8,Financial Services,Banks - Regional,60.0,70.0,46.7,60.0,60.0,43.93,2301672192.0,35.0,27.9,False,flat,,,0.0,25.4,False,0.0,2.1,3.9,False,47.93,-8.3,5.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 40.3}",{'profit_margin_pct': 24.9},49.17,54.0,47.0,6.0,buy,11.9,,,99.9,127.4,,,,,,100.0,0.0,0.0,,28.9,0.0,15.0,17.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",HIGH_FLOAT,51.0,15.0,32.9,35.0,False,flat,27.9,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,40.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CBAN,0.0,50.0,29.98,,,"Colony Bankcorp, Inc.",59.8,Financial Services,Banks - Regional,60.0,50.0,76.7,60.0,50.0,20.08,427189536.0,80.0,81.2,False,up,,,0.0,6.5,False,0.0,0.7,1.3,False,21.46,-6.4,8.0,True,"{'roe_pct': 8.6, 'operating_margin_pct': 30.9}",{'profit_margin_pct': 22.1},22.0,22.0,22.0,1.0,none,9.6,,,15.9,-20.8,,,,,,100.0,0.0,0.0,,23.0,0.0,15.0,17.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.0x ratio, 50% up volume)",LOW_FLOAT,18.7,35.0,32.9,80.0,False,up,81.2,5.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,40.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
OVLY,0.0,50.0,36.46,,,Oak Valley Bancorp (CA),64.6,Financial Services,Banks - Regional,60.0,70.0,71.9,65.0,50.0,32.94,276308000.0,80.0,87.4,False,up,,,0.0,9.8,True,2.0,0.5,2.4,False,34.16,-3.6,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 29.5},,,,,none,,,,28.8,-12.6,,,,,,70.0,0.0,0.0,,51.4,0.0,15.0,19.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",MICRO_FLOAT,7.1,15.0,34.4,80.0,False,up,87.4,5.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,40.663999999999994,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.3% from high) - poor entry point,-3.3,NEUTRAL,NONE,False
NBBK,0.0,50.0,35.91,,,"NB Bancorp, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,21.75,995514880.0,60.0,73.9,False,up,,,0.0,11.7,False,0.0,3.4,4.9,False,22.7,-4.2,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 48.9}",{'profit_margin_pct': 30.7},24.0,24.0,24.0,2.0,none,10.3,,,13.3,-38.9,,,,,,100.0,0.0,0.0,,39.7,0.0,15.0,17.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,32.2,15.0,32.7,60.0,False,up,73.9,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,40.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
TCBI,0.0,50.0,22.41,,,"Texas Capital Bancshares, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,96.75,4416016896.0,60.0,64.7,False,flat,,,0.0,16.8,False,0.0,5.6,4.5,False,108.92,-11.2,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.79,115.0,88.0,14.0,hold,9.3,,,203.7,110.5,,,,,,100.0,0.0,0.0,,31.700000000000003,0.0,15.0,17.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,41.1,15.0,32.7,60.0,False,flat,64.7,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,40.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
J,0.0,50.0,5.57,,,Jacobs Solutions Inc.,55.7,Industrials,Engineering & Construction,50.0,70.0,38.7,60.0,65.0,134.53,15886419968.0,15.0,6.6,False,flat,,,0.0,13.2,True,1.0,3.2,4.8,False,168.44,-20.1,3.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.65, 'current_ratio': 1.33, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 3.5},157.53,180.0,137.0,15.0,buy,17.1,200.64,49.1,37.9,-71.8,,,,,,100.0,0.0,0.0,,7.0,0.0,15.0,16.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,115.9,40.0,31.7,15.0,False,flat,6.6,0.0,,0.0,True,1.0,2.0,3,55.0,96.4,Top 10%,69.7,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,0/3,40.28,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GRNT,0.0,50.0,5.550000000000001,,,"Granite Ridge Resources, Inc.",55.5,Energy,Oil & Gas E&P,50.0,60.0,44.0,75.0,55.0,5.13,673319104.0,35.0,30.2,False,flat,,,0.0,6.0,True,1.0,4.8,4.3,False,6.72,-23.7,3.0,False,"{'roe_pct': 5.8, 'debt_to_equity': 0.47, 'current_ratio': 1.41, 'operating_margin_pct': 23.1}",{'profit_margin_pct': 8.8},6.4,9.0,5.0,5.0,hold,24.8,,,8.7,69.6,,,,,,100.0,0.0,0.0,,2.0,0.0,15.0,16.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,63.5,35.0,31.6,35.0,False,flat,30.2,0.0,,0.0,True,1.0,2.0,23,55.0,60.0,Medio,30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,40.2,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CSBB,0.0,50.0,36.31,,,"CSB Bancorp, Inc.",63.1,Financial Services,Banks - Regional,60.0,60.0,76.7,65.0,50.0,56.57,148735312.0,80.0,85.0,False,up,,,0.0,12.9,False,0.0,,,False,58.992,-4.1,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-10.4,,,,,,70.0,0.0,0.0,,30.0,0.0,15.0,18.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 46% up volume)",MICRO_FLOAT,2.4,35.0,33.9,80.0,False,up,85.0,5.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,40.154,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GBCI,0.0,50.0,22.28,,,"Glacier Bancorp, Inc.",57.8,Financial Services,Banks - Regional,60.0,60.0,46.7,60.0,65.0,47.8,6212647936.0,35.0,47.3,False,up,,,0.0,17.1,False,0.0,5.1,5.3,False,53.99,-11.5,6.0,False,"{'roe_pct': 6.4, 'operating_margin_pct': 34.3}",{'profit_margin_pct': 24.9},56.5,59.0,54.0,6.0,strong_buy,18.2,,,20.0,-58.2,,,,,,100.0,0.0,0.0,,16.0,0.0,15.0,17.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",HIGH_FLOAT,129.2,35.0,32.3,35.0,False,up,47.3,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,40.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PARK,0.0,50.0,14.02,,,"Park Dental Partners, Inc.",50.2,Healthcare,Medical Care Facilities,50.0,50.0,70.0,25.0,50.0,19.47,79664152.0,100.0,100.0,True,up,,,0.0,,,0.0,,0.4,False,21.595,-9.8,,,"{'debt_to_equity': 152.48, 'current_ratio': 0.52, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 2.1},21.75,22.0,21.5,2.0,none,11.7,,,37.8,94.1,,,,,,100.0,0.0,0.0,,21.0,0.0,15.0,15.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,1.4,35.0,30.1,100.0,True,up,100.0,10.0,,0.0,,0.0,0.0,12,55.0,80.0,Top 25%,49.5,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,40.08,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SMBK,0.0,50.0,25.26,,,"SmartFinancial, Inc.",57.6,Financial Services,Banks - Regional,60.0,50.0,60.3,60.0,60.0,39.9,679469760.0,60.0,60.4,False,flat,,,0.0,0.6,False,0.0,0.5,1.2,False,43.91,-9.1,7.0,True,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,buy,11.5,,,89.4,124.1,,,,,,70.0,0.0,0.0,,32.3,0.0,15.0,17.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",LOW_FLOAT,15.0,15.0,32.3,60.0,False,flat,60.4,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,2/3,40.040000000000006,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CZNC,0.0,50.0,22.23,,,Citizens & Northern Corp,57.3,Financial Services,Banks - Regional,60.0,50.0,63.9,60.0,50.0,22.74,405305120.0,60.0,63.7,False,up,,,0.0,4.9,False,0.0,1.9,7.0,False,24.12,-5.7,6.0,False,"{'roe_pct': 7.6, 'operating_margin_pct': 34.5}",{'profit_margin_pct': 20.1},23.5,23.5,23.5,1.0,none,3.3,,,14.6,-35.8,,,,,,100.0,0.0,0.0,,15.0,0.0,15.0,17.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",LOW_FLOAT,16.9,50.0,32.2,60.0,False,up,63.7,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,0/3,39.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GMRE,0.0,50.0,12.879999999999999,,,Global Medical REIT Inc.,53.8,Real Estate,REIT - Healthcare Facilities,50.0,50.0,53.9,70.0,50.0,35.98,979776256.0,35.0,38.7,False,up,,,0.0,6.0,False,0.0,5.1,8.8,False,45.75,-21.4,6.0,False,"{'roe_pct': 0.4, 'debt_to_equity': 1.43, 'current_ratio': 1.91, 'operating_margin_pct': 24.5}",{'profit_margin_pct': 1.7},40.86,50.0,35.0,7.0,none,13.6,91.66,154.8,,,,,,,,100.0,0.0,0.0,,11.0,0.0,15.0,16.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",LOW_FLOAT,12.6,35.0,31.1,35.0,False,up,38.7,2.0,,0.0,False,0.0,0.0,8,55.0,87.3,Top 25%,59.1,3.0,1.0,0.0,5.0,0.0,0.0,5.0,5.0,False,1/3,39.519999999999996,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
JMSB,0.0,50.0,19.13,,,"John Marshall Bancorp, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,55.0,19.58,278131488.0,35.0,40.5,False,down,,,0.0,13.3,False,0.0,0.9,4.6,False,21.58,-9.3,5.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 49.3}",{'profit_margin_pct': 34.8},23.0,23.0,23.0,1.0,none,17.5,,,36.8,87.9,,,,,,100.0,0.0,0.0,,27.9,0.0,15.0,16.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",LOW_FLOAT,12.2,15.0,31.9,35.0,False,down,40.5,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,39.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NWBI,0.0,50.0,19.13,,,"Northwest Bancshares, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,46.7,60.0,50.0,12.63,1845343616.0,35.0,37.7,False,flat,,,0.0,9.2,True,1.0,4.2,4.8,False,13.62,-7.3,5.0,False,"{'roe_pct': 7.2, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 21.0},13.86,15.0,13.0,7.0,hold,9.7,,,17.85,41.3,,,,,,100.0,0.0,0.0,,13.0,0.0,15.0,16.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,144.6,35.0,31.9,35.0,False,flat,37.7,0.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,39.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BOTJ,0.0,50.0,36.1,,,Bank of the James Financial Gro,61.0,Financial Services,Banks - Regional,55.0,50.0,86.3,65.0,50.0,20.72,94137960.0,95.0,92.9,False,up,,,0.0,8.5,False,0.0,0.1,2.4,False,21.49,-3.6,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 29.8}",{'profit_margin_pct': 18.5},,,,,none,,,,59.7,188.1,,,,,,100.0,0.0,0.0,,30.0,0.0,15.0,18.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,80,"Strong institutional buying (1.5x ratio, 56% up volume)",MICRO_FLOAT,3.5,35.0,33.3,95.0,False,up,92.9,5.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,39.44,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BPRN,0.0,50.0,19.08,,,"Princeton Bancorp, Inc.",55.8,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,50.0,34.15,231058912.0,35.0,48.3,False,down,,,0.0,7.5,True,1.0,0.9,3.3,False,37.99,-10.1,5.0,False,"{'roe_pct': 7.0, 'operating_margin_pct': 40.6}",{'profit_margin_pct': 24.0},37.5,37.5,37.5,1.0,none,9.8,,,52.57,53.9,,,,,,100.0,0.0,0.0,,13.0,0.0,15.0,16.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MICRO_FLOAT,5.0,40.0,31.7,35.0,False,down,48.3,0.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,0/3,39.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
WAFD,0.0,50.0,22.08,,,"WaFd, Inc.",55.8,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,50.0,31.65,2419161600.0,35.0,39.5,False,down,,,0.0,6.6,True,1.0,3.8,3.8,False,34.3,-7.7,6.0,False,"{'roe_pct': 8.0, 'operating_margin_pct': 46.6}",{'profit_margin_pct': 33.1},33.38,35.0,30.5,4.0,none,5.5,,,86.4,173.0,,,,,,100.0,0.0,0.0,,31.700000000000003,0.0,15.0,16.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,75.0,15.0,31.7,35.0,False,down,39.5,0.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,39.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NWPP,0.0,50.0,35.85,,,"New Peoples Bankshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,30.0,91.0,65.0,50.0,4.26,100529192.0,100.0,93.1,True,up,,,0.0,-3.9,False,0.0,,,False,4.3,-0.9,8.0,True,"{'roe_pct': 13.1, 'operating_margin_pct': 34.4}",{'profit_margin_pct': 23.3},,,,,none,,,,4.34,1.9,,,,,,100.0,0.0,0.0,,52.6,0.0,15.0,17.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,80,"Strong institutional buying (2.5x ratio, 46% up volume)",MICRO_FLOAT,9.0,15.0,32.6,100.0,True,up,93.1,10.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,38.589999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-0.9% from high) - poor entry point,-0.9,NEUTRAL,NONE,False
RBKB,0.0,50.0,37.05,,,"Rhinebeck Bancorp, Inc.",70.5,Financial Services,Banks - Regional,55.0,90.0,87.4,60.0,50.0,15.86,176770512.0,100.0,100.0,True,up,,,0.0,75.0,True,1.0,1.7,12.3,False,16.14,-1.7,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 23.9}",{'profit_margin_pct': 19.4},,,,,none,,,,9.2,-42.0,,,,,,70.0,0.0,0.0,,53.2,0.0,15.0,21.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (2.5x ratio, 69% up volume)",MICRO_FLOAT,2.8,15.0,36.2,100.0,True,up,100.0,10.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,38.42,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-0.9% from high) - poor entry point,-0.9,NEUTRAL,NONE,False
HHH,0.0,50.0,5.07,,,Howard Hughes Holdings Inc.,50.7,Real Estate,Real Estate - Development,50.0,50.0,36.0,60.0,70.0,72.82,4325429248.0,15.0,0.0,False,down,,,0.0,-60.3,True,2.0,6.2,5.8,False,91.07,-20.0,4.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,30.0,117.63,61.5,54.0,-25.8,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,15.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",MEDIUM_FLOAT,30.5,40.0,30.2,15.0,False,down,0.0,0.0,,0.0,True,2.0,2.0,31,55.0,45.5,Bajo 50%,25.1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,0/3,38.28,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PEBO,0.0,50.0,21.759999999999998,,,Peoples Bancorp Inc.,52.6,Financial Services,Banks - Regional,60.0,30.0,60.3,60.0,60.0,32.5,1160346368.0,60.0,55.0,False,up,,,0.0,-2.2,False,0.0,3.0,3.2,False,34.33,-5.3,6.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,buy,7.2,,,51.13,57.3,,,,,,100.0,0.0,0.0,,30.799999999999997,0.0,15.0,15.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,33.7,15.0,30.8,60.0,False,up,55.0,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,38.04,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SI,0.0,50.0,5.7299999999999995,,,"Shoulder Innovations, Inc.",57.3,,,50.0,80.0,44.0,50.0,60.0,13.23,272560256.0,35.0,34.0,False,down,,,0.0,34.7,False,0.0,,,False,17.94,-26.3,,,{},{},20.6,23.0,18.0,5.0,none,55.7,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 50% up volume)",LOW_FLOAT,20.6,35.0,32.2,35.0,False,down,34.0,0.0,,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,37.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NOG,0.0,50.0,9.46,,,"Northern Oil and Gas, Inc.",49.6,Energy,Oil & Gas E&P,50.0,30.0,56.6,65.0,60.0,27.18,2652848896.0,35.0,44.6,False,up,,,0.0,-11.5,False,0.0,32.4,9.1,True,32.62,-16.7,5.0,False,"{'roe_pct': 8.0, 'debt_to_equity': 1.05, 'current_ratio': 1.09, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 8.8},29.9,40.0,24.0,10.0,buy,10.0,20.57,-24.3,18.2,-33.0,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,14.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,94.2,35.0,29.9,35.0,False,up,44.6,2.0,,0.0,False,0.0,0.0,23,55.0,60.0,Medio,30.9,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,False,1/3,37.84,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
