ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
FIGR,"Figure Technology Solutions, In",63.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,36.0,75.0,70.0,15.0,12.0,False,down,,,0,56.5,False,0,{'profit_margin_pct': 34.1},"{'revenue_growth_yoy': np.float64(56.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.1), 'rs_line_percentile': 12.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.69, 'current_ratio': 2.26, 'operating_margin_pct': 34.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 73.8}",34.66,7479959040,Financial Services,Capital Markets,8.9,3.4,True,78.0,-55.6,,,60.25,75.0,42.0,8.0,buy,73.8,,,7.8,-77.5,2026-02-26T08:34:30.862312
MCY,Mercury General Corporation,63.5,⭐⭐ GOOD,🟡 Good,50.0,80.0,57.6,70.0,65.0,60.0,74.7,False,down,,,0,16.0,True,2,{'profit_margin_pct': 9.0},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-8.2), 'rs_6m': np.float64(6.8), 'rs_line_percentile': 74.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 24.0}",88.74,4915186688,Financial Services,Insurance - Property & Casualty,7.2,7.8,False,100.06,-11.3,7.0,True,110.0,110.0,110.0,1.0,strong_buy,24.0,1931.42,2076.5,293.1,230.3,2026-02-26T08:34:35.544747
STRW,"Strawberry Fields REIT, Inc.",63.3,⭐⭐ GOOD,🟡 Good,50.0,90.0,50.3,65.0,60.0,35.0,49.1,False,flat,,,0,30.3,True,1,{'profit_margin_pct': 4.9},"{'revenue_growth_yoy': np.float64(30.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(5.1), 'rs_6m': np.float64(3.8), 'rs_line_percentile': 49.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 11.9}",12.96,720561088,Real Estate,REIT - Healthcare Facilities,0.5,2.2,False,14.0,-7.4,6.0,False,14.5,16.0,12.0,6.0,strong_buy,11.9,,,6.1,-52.9,2026-02-26T08:33:01.817315
BY,"Byline Bancorp, Inc.",63.1,⭐⭐ GOOD,🟡 Good,60.0,60.0,71.9,65.0,60.0,80.0,76.9,False,up,,,0,10.1,False,0,{'profit_margin_pct': 31.7},"{'revenue_growth_yoy': np.float64(10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.4), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 76.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 11.0, 'operating_margin_pct': 45.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.0}",32.37,1483168384,Financial Services,Banks - Regional,5.6,2.3,False,33.89,-4.5,8.0,True,35.6,38.0,33.0,5.0,buy,10.0,,,34.39,6.2,2026-02-26T08:33:00.568167
CSBB,"CSB Bancorp, Inc.",63.1,⭐⭐ GOOD,🟡 Good,60.0,60.0,76.7,65.0,50.0,80.0,81.5,False,up,,,0,12.9,False,0,{'profit_margin_pct': 30.2},"{'revenue_growth_yoy': np.float64(12.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.5), 'rs_6m': np.float64(19.2), 'rs_line_percentile': 81.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 11.1, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",56.57,148735312,Financial Services,Banks - Regional,,,False,58.992,-4.1,8.0,True,,,,,none,,,,50.7,-10.4,2026-02-26T08:34:52.823934
THFF,First Financial Corporation,63.1,⭐⭐ GOOD,🟡 Good,60.0,60.0,71.9,65.0,60.0,80.0,77.5,False,flat,,,0,6.4,True,1,{'profit_margin_pct': 31.2},"{'revenue_growth_yoy': np.float64(6.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(11.5), 'rs_6m': np.float64(6.7), 'rs_line_percentile': 77.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': 13.2, 'operating_margin_pct': 34.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.3}",65.99,784011264,Financial Services,Banks - Regional,1.9,3.2,False,69.21,-4.7,8.0,True,71.5,75.0,68.0,2.0,buy,8.3,,,200.4,203.7,2026-02-26T08:35:10.082879
MRP,"Millrose Properties, Inc.",63.0,⭐⭐ GOOD,🟡 Good,60.0,70.0,54.0,75.0,55.0,60.0,56.3,False,flat,,,0,20.5,False,0,{'profit_margin_pct': 52.8},"{'revenue_growth_yoy': np.float64(20.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.7), 'rs_6m': np.float64(-15.6), 'rs_line_percentile': 56.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 4.0, 'debt_to_equity': 0.34, 'current_ratio': 64.22, 'operating_margin_pct': 85.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.5}",31.0,5146108416,Real Estate,REIT - Residential,6.2,4.5,False,36.0,-13.9,6.0,False,38.6,40.0,35.0,5.0,none,24.5,,,13.1,-57.7,2026-02-26T08:35:04.351246
CFBK,CF Bankshares Inc.,62.9,⭐⭐ GOOD,🟡 Good,60.0,60.0,79.4,60.0,50.0,80.0,77.1,False,up,,,0,13.2,False,0,{'profit_margin_pct': 33.3},"{'revenue_growth_yoy': np.float64(13.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(25.8), 'rs_6m': np.float64(18.5), 'rs_line_percentile': 77.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 9.9, 'operating_margin_pct': 51.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -6.4}",30.99,199692592,Financial Services,Banks - Regional,1.6,1.8,False,34.34,-9.8,8.0,True,29.0,29.0,29.0,1.0,none,-6.4,,,79.36,156.1,2026-02-26T08:31:33.028892
VXRT,"Vaxart, Inc.",62.9,⭐⭐ GOOD,🟡 Good,50.0,80.0,83.0,35.0,60.0,80.0,79.4,False,up,,,0,376.9,False,0,{'profit_margin_pct': -34.2},"{'revenue_growth_yoy': np.float64(376.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(96.0), 'rs_6m': np.float64(91.9), 'rs_line_percentile': 79.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -106.5, 'debt_to_equity': 0.71, 'current_ratio': 0.69, 'operating_margin_pct': -10.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 316.7}",0.72,172843040,Healthcare,Biotechnology,9.4,2.6,True,0.84,-14.3,7.0,True,3.0,4.0,2.0,2.0,none,316.7,,,,,2026-02-26T08:35:11.207000
TXMD,"TherapeuticsMD, Inc.",62.8,⭐⭐ GOOD,🟡 Good,55.0,60.0,75.0,75.0,50.0,60.0,72.0,False,up,,,0,17.5,False,0,{'profit_margin_pct': 10.8},"{'revenue_growth_yoy': np.float64(17.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(33.2), 'rs_6m': np.float64(92.8), 'rs_line_percentile': 72.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 0.3, 'debt_to_equity': 0.24, 'current_ratio': 2.93, 'operating_margin_pct': -37.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.25,26042316,Healthcare,Drug Manufacturers - Specialty & Generic,0.6,0.3,False,2.95,-23.7,8.0,True,,,,,none,,,,0.1,-95.6,2026-02-26T08:32:54.676952
FCBC,"First Community Bankshares, Inc",62.8,⭐⭐ GOOD,🟡 Good,60.0,70.0,66.6,60.0,50.0,60.0,52.4,False,up,,,0,0.2,True,2,{'profit_margin_pct': 29.1},"{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(26.0), 'rs_6m': np.float64(3.8), 'rs_line_percentile': 52.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.5, 'operating_margin_pct': 43.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -1.7}",40.7,746225856,Financial Services,Banks - Regional,1.0,3.4,False,45.03,-9.6,6.0,False,40.0,40.0,40.0,1.0,none,-1.7,,,26.5,-34.9,2026-02-26T08:33:09.068947
BFST,"Business First Bancshares, Inc.",62.8,⭐⭐ GOOD,🟡 Good,60.0,70.0,60.3,65.0,55.0,60.0,65.4,False,flat,,,0,4.4,True,2,{'profit_margin_pct': 28.1},"{'revenue_growth_yoy': np.float64(4.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(7.5), 'rs_6m': np.float64(5.4), 'rs_line_percentile': 65.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 10.4, 'operating_margin_pct': 36.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 15.9}",28.37,930892224,Financial Services,Banks - Regional,0.8,2.0,False,30.32,-6.4,7.0,True,32.88,35.0,31.0,4.0,none,15.9,,,83.7,195.0,2026-02-26T08:32:28.955849
RCKY,"Rocky Brands, Inc.",62.7,⭐⭐ GOOD,🟡 Good,50.0,50.0,91.0,70.0,65.0,100.0,100.0,True,up,,,0,-4.3,True,2,{'profit_margin_pct': 4.6},"{'revenue_growth_yoy': np.float64(-4.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(51.8), 'rs_6m': np.float64(47.2), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 9.2, 'debt_to_equity': 0.49, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.2}",46.0,344709600,Consumer Cyclical,Footwear & Accessories,2.5,4.7,False,46.98,-2.1,8.0,True,53.0,53.0,53.0,1.0,buy,15.2,,,82.2,78.7,2026-02-26T08:33:49.461743
APG,APi Group Corporation,62.7,⭐⭐ GOOD,🟡 Good,50.0,60.0,84.7,65.0,60.0,100.0,96.2,True,up,,,0,12.0,False,0,{'profit_margin_pct': 3.8},"{'revenue_growth_yoy': np.float64(12.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.7), 'rs_6m': np.float64(15.5), 'rs_line_percentile': 96.2, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 7.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 4.2}",44.76,19297292288,Industrials,Engineering & Construction,2.1,3.8,False,46.88,-4.5,8.0,True,46.64,52.0,41.0,11.0,strong_buy,4.2,31.3,-30.1,3.6,-92.0,2026-02-26T08:32:12.862492
CNS,Cohen & Steers Inc,61.7,⭐⭐ GOOD,🟡 Good,60.0,70.0,38.7,90.0,50.0,15.0,15.2,False,up,,,0,1.4,True,2,{'profit_margin_pct': 27.6},"{'revenue_growth_yoy': np.float64(1.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(5.2), 'rs_6m': np.float64(-18.6), 'rs_line_percentile': 15.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 27.3, 'debt_to_equity': 0.24, 'operating_margin_pct': 28.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.5}",67.61,3448619776,Financial Services,Asset Management,6.8,5.0,False,88.49,-23.6,2.0,False,72.0,77.0,64.0,3.0,hold,6.5,,,29.7,-56.1,2026-02-26T08:30:52.412490
CMPR,Cimpress PLC,61.6,⭐⭐ GOOD,🟡 Good,50.0,90.0,60.3,40.0,60.0,60.0,72.4,False,down,,,0,32.0,True,1,{'profit_margin_pct': 0.7},"{'revenue_growth_yoy': np.float64(32.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(0.3), 'rs_6m': np.float64(6.0), 'rs_line_percentile': 72.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'current_ratio': 0.68, 'operating_margin_pct': 8.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 35.2}",72.1,1778835584,Industrials,Specialty Business Services,13.8,15.3,True,82.43,-12.5,7.0,True,97.5,100.0,95.0,2.0,none,35.2,111.84,55.1,9.8,-86.4,2026-02-26T08:34:54.990301
BLNE,"Beeline Holdings, Inc.",61.4,⭐⭐ GOOD,🟡 Good,50.0,80.0,57.0,60.0,60.0,15.0,23.6,False,up,,,0,26.9,True,1,{'profit_margin_pct': -230.1},"{'revenue_growth_yoy': np.float64(26.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(60.8), 'rs_6m': np.float64(87.2), 'rs_line_percentile': 23.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -72.6, 'debt_to_equity': 0.18, 'current_ratio': 1.05, 'operating_margin_pct': -110.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 57.9}",2.85,80526864,Financial Services,Mortgage Finance,5.0,1.0,False,8.4,-66.1,6.0,False,4.5,4.5,4.5,1.0,none,57.9,,,742.7,25959.6,2026-02-26T08:31:16.760973
CATX,"Perspective Therapeutics, Inc.",61.3,⭐⭐ GOOD,🟡 Good,50.0,50.0,89.0,60.0,70.0,95.0,95.3,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(151.8), 'rs_6m': np.float64(46.1), 'rs_line_percentile': 95.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -37.3, 'debt_to_equity': 0.01, 'current_ratio': 8.66, 'operating_margin_pct': -13330.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 140.2}",5.55,632223168,Healthcare,Medical Devices,10.4,1.5,True,6.16,-9.9,8.0,True,13.33,20.0,7.0,15.0,strong_buy,140.2,,,,,2026-02-26T08:35:31.562444
FCCO,First Community Corporation,61.3,⭐⭐ GOOD,🟡 Good,60.0,60.0,60.3,65.0,65.0,60.0,70.1,False,down,,,0,16.9,False,0,{'profit_margin_pct': 24.6},"{'revenue_growth_yoy': np.float64(16.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.0), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 70.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 13.1, 'operating_margin_pct': 35.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.7}",30.01,280421152,Financial Services,Banks - Regional,0.9,1.2,False,31.5,-4.7,8.0,True,35.33,36.0,34.0,3.0,strong_buy,17.7,,,32.11,7.0,2026-02-26T08:32:20.551227
NRXS,"Neuraxis, Inc.",61.0,⭐⭐ GOOD,🟡 Good,50.0,50.0,89.0,65.0,60.0,95.0,91.9,False,up,,,0,6.6,False,0,{'profit_margin_pct': -224.2},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(100.7), 'rs_6m': np.float64(107.5), 'rs_line_percentile': 91.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -3071.2, 'debt_to_equity': 0.22, 'current_ratio': 1.58, 'operating_margin_pct': -258.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 32.6}",5.28,56246848,Healthcare,Biotechnology,2.2,2.3,False,6.2,-14.8,8.0,True,7.0,8.0,6.0,2.0,none,32.6,,,,,2026-02-26T08:33:11.778067
BOTJ,Bank of the James Financial Gro,61.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,86.3,65.0,50.0,95.0,90.0,False,up,,,0,8.5,False,0,{'profit_margin_pct': 18.5},"{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.6), 'rs_6m': np.float64(29.9), 'rs_line_percentile': 90.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.5, 'operating_margin_pct': 29.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",20.701,94051640,Financial Services,Banks - Regional,0.1,2.4,False,21.49,-3.7,8.0,True,,,,,none,,,,59.7,188.4,2026-02-26T08:31:25.892120
TBN,Tamboran Resources Corporation,60.9,⭐⭐ GOOD,🟡 Good,50.0,50.0,83.0,65.0,70.0,80.0,89.2,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(32.5), 'rs_6m': np.float64(43.9), 'rs_line_percentile': 89.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -8.5, 'debt_to_equity': 0.12, 'current_ratio': 2.01}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.4}",31.0,701824896,Energy,Oil & Gas E&P,2.6,9.8,False,31.9,-2.8,8.0,True,40.43,53.0,35.0,7.0,strong_buy,30.4,,,,,2026-02-26T08:30:39.034857
EXEL,"Exelixis, Inc.",60.8,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.3,95.0,60.0,35.0,47.2,False,up,,,0,7.8,False,0,{'profit_margin_pct': 33.7},"{'revenue_growth_yoy': np.float64(7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.0), 'rs_6m': np.float64(8.7), 'rs_line_percentile': 47.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 35.5, 'debt_to_equity': 0.09, 'current_ratio': 3.56, 'operating_margin_pct': 39.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.4}",44.75,11998019584,Healthcare,Biotechnology,14.4,11.4,True,49.62,-9.8,6.0,False,47.17,60.0,35.0,18.0,buy,5.4,103.06,130.3,83.4,86.4,2026-02-26T08:35:07.796064
RHLD,Resolute Holdings Management,60.8,⭐⭐ GOOD,🟡 Good,60.0,60.0,76.7,50.0,50.0,80.0,81.6,False,down,,,0,11.6,False,0,{'profit_margin_pct': 23.8},"{'revenue_growth_yoy': np.float64(11.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.8), 'rs_6m': np.float64(170.5), 'rs_line_percentile': 81.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'debt_to_equity': 4.77, 'current_ratio': 3.67, 'operating_margin_pct': 34.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",190.84,1627101568,Industrials,Specialty Business Services,11.0,3.3,True,236.19,-19.2,7.0,True,,,,,none,,295.34,54.8,,,2026-02-26T08:30:43.825020
MSFT,Microsoft Corporation,60.8,⭐⭐ GOOD,🟡 Good,60.0,70.0,24.0,90.0,70.0,15.0,5.1,False,down,,,0,16.0,True,1,{'profit_margin_pct': 39.0},"{'revenue_growth_yoy': np.float64(16.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-19.3), 'rs_6m': np.float64(-27.9), 'rs_line_percentile': 5.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 34.4, 'debt_to_equity': 0.32, 'current_ratio': 1.39, 'operating_margin_pct': 47.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 48.8}",400.6,2977410580480,Technology,Software - Infrastructure,0.8,1.8,False,555.45,-27.9,2.0,False,596.0,730.0,392.0,53.0,strong_buy,48.8,306.34,-23.5,479.4,19.7,2026-02-26T08:33:34.879146
SHBI,"Shore Bancshares, Inc.",60.6,⭐⭐ GOOD,🟡 Good,60.0,50.0,71.9,65.0,60.0,80.0,80.1,False,flat,,,0,6.6,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.8), 'rs_6m': np.float64(7.6), 'rs_line_percentile': 80.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': 10.5, 'operating_margin_pct': 42.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.8}",19.41,648813312,Financial Services,Banks - Regional,1.8,3.0,False,20.68,-6.1,8.0,True,21.12,22.0,20.0,4.0,buy,8.8,,,34.35,77.0,2026-02-26T08:34:01.987412
BFC,Bank First Corporation,60.5,⭐⭐ GOOD,🟡 Good,60.0,60.0,63.9,65.0,50.0,60.0,70.9,False,up,,,0,6.8,True,1,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(11.3), 'rs_6m': np.float64(1.6), 'rs_line_percentile': 70.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 55.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.2}",141.94,1592281728,Financial Services,Banks - Regional,3.3,6.2,False,153.0,-7.2,8.0,True,155.0,160.0,150.0,2.0,none,9.2,,,72.2,-49.1,2026-02-26T08:33:05.419489
PACS,"PACS Group, Inc.",60.5,⭐⭐ GOOD,🟡 Good,50.0,70.0,89.0,35.0,50.0,95.0,91.8,False,up,,,0,11.3,True,1,{'profit_margin_pct': 3.3},"{'revenue_growth_yoy': np.float64(11.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(27.3), 'rs_6m': np.float64(229.1), 'rs_line_percentile': 91.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 21.7, 'debt_to_equity': 4.17, 'current_ratio': 0.94, 'operating_margin_pct': 6.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 12.4}",39.31,6100027904,Healthcare,Medical Care Facilities,8.7,4.0,True,43.08,-8.8,8.0,True,44.2,48.0,40.0,5.0,none,12.4,122.78,212.3,31.5,-19.9,2026-02-26T08:34:48.365451
DFDV,DeFi Development Corp.,60.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,15.0,90.0,60.0,15.0,7.1,False,down,,,0,635.4,False,0,{'profit_margin_pct': 932.6},"{'revenue_growth_yoy': np.float64(635.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-43.5), 'rs_6m': np.float64(-81.7), 'rs_line_percentile': 7.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 56.7, 'debt_to_equity': 0.54, 'current_ratio': 2.04, 'operating_margin_pct': 1601.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 232.5}",4.21,125848688,Financial Services,Asset Management,23.4,3.2,True,53.88,-92.2,1.0,False,14.0,18.0,10.0,2.0,none,232.5,,,35.8,750.4,2026-02-26T08:31:31.846925
STAA,STAAR Surgical Company,60.1,⭐⭐ GOOD,🟡 Good,50.0,100.0,23.0,70.0,50.0,35.0,25.9,False,down,,,0,93.5,True,2,{'profit_margin_pct': -41.8},"{'revenue_growth_yoy': np.float64(93.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-28.1), 'rs_6m': np.float64(-34.8), 'rs_line_percentile': 25.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -24.6, 'debt_to_equity': 0.11, 'current_ratio': 5.21, 'operating_margin_pct': 25.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.9}",20.13,993736576,Healthcare,Medical Instruments & Supplies,14.2,2.5,True,30.81,-34.7,3.0,False,22.73,30.75,13.0,10.0,hold,12.9,4.02,-80.0,,,2026-02-26T08:30:58.953399
HKHC,Horizon Kinetics Holding Corpor,59.9,⭐ AVERAGE,🟡 Average,60.0,60.0,38.3,95.0,50.0,35.0,30.3,False,up,,,0,15.8,False,0,{'profit_margin_pct': 126.4},"{'revenue_growth_yoy': np.float64(15.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.5), 'rs_6m': np.float64(-20.9), 'rs_line_percentile': 30.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 49.2, 'debt_to_equity': 0.0, 'current_ratio': 4.58, 'operating_margin_pct': 20.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",32.99,614779264,Financial Services,Asset Management,,,False,47.0,-29.8,2.0,False,,,,,none,,,,,,2026-02-26T08:30:36.793070
