ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,next_earnings,days_to_earnings,sector_name,sector_momentum,tier_boost,dj_ticker,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,entry_score,entry_bonus,super_score_5d,entry_price,entry_date,snapshot_id
WULF,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-26,18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,16.109899520874023,2026-02-18,20260218_155944
SURG,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,2025-11-12,-88.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.8324999809265137,2026-02-18,20260218_155944
RSG,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-02-17,9.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,210.8975067138672,2026-02-18,20260218_155944
FIGR,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-26,18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,37.43000030517578,2026-02-18,20260218_155944
SINT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,3.055000066757202,2026-02-18,20260218_155944
VXRT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.5375499725341797,2026-02-18,20260218_155944
THFF,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,67.35009765625,2026-02-18,20260218_155944
SAMG,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,15.13860034942627,2026-02-18,20260218_155944
TH,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,7.159999847412109,2026-02-18,20260218_155944
EXEL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-10,2.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,43.689998626708984,2026-02-18,20260218_155944
PACS,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,41.130001068115234,2026-02-18,20260218_155944
FPI,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,11.699999809265137,2026-02-18,20260218_155944
DHC,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-23,15.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,6.795000076293945,2026-02-18,20260218_155944
DLX,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-04-29,80.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,27.075000762939453,2026-02-18,20260218_155944
CRMT,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-03-05,25.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,22.09000015258789,2026-02-18,20260218_155944
MSGM,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,3.244999885559082,2026-02-18,20260218_155944
ARE,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-01-26,-13.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,54.439998626708984,2026-02-18,20260218_155944
OXM,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2025-12-10,-60.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,39.71500015258789,2026-02-18,20260218_155944
NOG,27.5,🔵 MODERADA,0.0,70,50.11,0.0,0,,2026-02-25,17.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,27.5,26.264999389648438,2026-02-18,20260218_155944
SEVN,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-18,10.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,8.8149995803833,2026-02-18,20260218_155944
KYMR,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,84.94000244140625,2026-02-18,20260218_155944
ITW,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-04-29,80.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,296.80999755859375,2026-02-18,20260218_155944
IMVT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-06,-2.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,27.0,2026-02-18,20260218_155944
OMCC,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,4.460000038146973,2026-02-18,20260218_155944
WY,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-04-23,74.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,26.450000762939453,2026-02-18,20260218_155944
BETR,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2025-11-13,-87.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,33.72380065917969,2026-02-18,20260218_155944
ONFO,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.47519999742507935,2026-02-18,20260218_155944
CWT,27.5,🔵 MODERADA,0.0,70,31.22,0.0,0,,2026-02-25,17.0,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,27.5,46.185001373291016,2026-02-18,20260218_155944
SATL,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-13,-87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,3.2249999046325684,2026-02-18,20260218_155944
ABCL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-24,16.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,3.2149999141693115,2026-02-18,20260218_155944
RCKY,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,34.60499954223633,2026-02-18,20260218_155944
RBKB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,15.619999885559082,2026-02-18,20260218_155944
GMGI,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.619700014591217,2026-02-18,20260218_155944
LENZ,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,13.300000190734863,2026-02-18,20260218_155944
RRBI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-30,81.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,90.15390014648438,2026-02-18,20260218_155944
CMPR,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-01-28,-11.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,74.81500244140625,2026-02-18,20260218_155944
MNRO,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-01-28,-11.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,22.489999771118164,2026-02-18,20260218_155944
CRWS,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-02-11,3.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,3.0,2026-02-18,20260218_155944
BRCC,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,0.7020999789237976,2026-02-18,20260218_155944
CSBB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,,2026-02-18,20260218_155944
RVP,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.6991999745368958,2026-02-18,20260218_155944
EBMT,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-28,79.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,22.799999237060547,2026-02-18,20260218_155944
KITT,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-14,-86.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,0.7871999740600586,2026-02-18,20260218_155944
MRP,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-26,18.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,31.649999618530273,2026-02-18,20260218_155944
MYO,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.7940999865531921,2026-02-18,20260218_155944
EDBL,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,2025-11-14,-86.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,3.3101000785827637,2026-02-18,20260218_155944
BDL,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,33.0,2026-02-18,20260218_155944
CUE,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.2944999933242798,2026-02-18,20260218_155944
FBRX,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,29.940000534057617,2026-02-18,20260218_155944
FMFG,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,19.649999618530273,2026-02-18,20260218_155944
OVLY,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-17,68.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,33.900001525878906,2026-02-18,20260218_155944
STKL,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,6.414999961853027,2026-02-18,20260218_155944
GBLI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,27.982500076293945,2026-02-18,20260218_155944
VKI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,9.325900077819824,2026-02-18,20260218_155944
NAD,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,12.125,2026-02-18,20260218_155944
SMBK,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-20,71.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,41.599998474121094,2026-02-18,20260218_155944
SRRK,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,46.7400016784668,2026-02-18,20260218_155944
ACNB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,52.849998474121094,2026-02-18,20260218_155944
UMH,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-25,17.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,15.960000038146973,2026-02-18,20260218_155944
SGHT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,5.350500106811523,2026-02-18,20260218_155944
JOBY,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,10.244999885559082,2026-02-18,20260218_155944
NLCP,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,16.15999984741211,2026-02-18,20260218_155944
FTCI,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2025-11-12,-88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,9.028800010681152,2026-02-18,20260218_155944
HLIT,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-19,11.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,10.640000343322754,2026-02-18,20260218_155944
CORZ,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,17.844999313354492,2026-02-18,20260218_155944
OSPN,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,11.140000343322754,2026-02-18,20260218_155944
LIN,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,2026-04-30,81.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,487.05499267578125,2026-02-18,20260218_155944
ZEUS,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,,,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,,2026-02-18,20260218_155944
CLFD,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-04,-4.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,32.09000015258789,2026-02-18,20260218_155944
KOSS,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,4.179999828338623,2026-02-18,20260218_155944
ESTC,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,61.45000076293945,2026-02-18,20260218_155944
TEAM,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-04-30,81.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,84.01000213623047,2026-02-18,20260218_155944
ICHR,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-09,1.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,47.712501525878906,2026-02-18,20260218_155944
GEN,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-05-07,88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,23.094999313354492,2026-02-18,20260218_155944
ALRM,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-19,11.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,45.380001068115234,2026-02-18,20260218_155944
IOSP,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,87.9800033569336,2026-02-18,20260218_155944
TBBK,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,59.09000015258789,2026-02-18,20260218_155944
SLRX,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,,2026-02-18,20260218_155944
FBLA,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,13.479999542236328,2026-02-18,20260218_155944
LOAN,25.0,🔵 MODERADA,0.0,60,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,25.0,4.46999979019165,2026-02-18,20260218_155944
CATX,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,4.880000114440918,2026-02-18,20260218_155944
AAON,25.0,🔵 MODERADA,0.0,50,58.83,10.000000692,1,BlackRock,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,25.0,102.71499633789062,2026-02-18,20260218_155944
PENN,25.0,🔵 MODERADA,0.0,60,68.9,0.0,0,,2026-02-26,18.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,25.0,13.260000228881836,2026-02-18,20260218_155944
MNSB,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,22.575000762939453,2026-02-18,20260218_155944
SPFX,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,,2026-02-18,20260218_155944
JACK,25.0,🔵 MODERADA,0.0,60,68.9,0.0,0,,2026-02-18,10.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,25.0,21.95009994506836,2026-02-18,20260218_155944
LINE,25.0,🔵 MODERADA,0.0,60,28.61,0.0,0,,2026-02-25,17.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,25.0,36.970001220703125,2026-02-18,20260218_155944
NTHI,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,9.0,2026-02-18,20260218_155944
COLM,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-04-30,81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,64.62000274658203,2026-02-18,20260218_155944
DJT,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2026-02-13,5.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,10.280099868774414,2026-02-18,20260218_155944
SXI,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-01-29,-10.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,259.5350036621094,2026-02-18,20260218_155944
CTRI,22.5,🔵 MODERADA,0.0,50,31.22,0.0,0,,,,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,22.5,31.854999542236328,2026-02-18,20260218_155944
SMPL,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-04-08,59.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,15.890000343322754,2026-02-18,20260218_155944
DCOM,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,35.619998931884766,2026-02-18,20260218_155944
BTCS,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,1.6449999809265137,2026-02-18,20260218_155944
GLRE,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,14.145000457763672,2026-02-18,20260218_155944
ET,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,2026-02-17,9.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,19.125,2026-02-18,20260218_155944
RXO,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-05-06,87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,15.489999771118164,2026-02-18,20260218_155944
JJSF,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-03,-5.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,84.7699966430664,2026-02-18,20260218_155944
RUM,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2025-11-12,-88.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,5.980000019073486,2026-02-18,20260218_155944
ASLE,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,7.440000057220459,2026-02-18,20260218_155944
NUTX,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-03-31,51.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,105.4800033569336,2026-02-18,20260218_155944
FRAF,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-27,-12.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,50.5,2026-02-18,20260218_155944
SUNC,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,56.810001373291016,2026-02-18,20260218_155944
ENOV,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-02-26,18.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,21.889999389648438,2026-02-18,20260218_155944
AMBC,22.5,🔵 MODERADA,0.0,50,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,22.5,,2026-02-18,20260218_155944
BHC,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-02-18,10.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,6.089900016784668,2026-02-18,20260218_155944
JBLU,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-04-28,79.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,6.3140997886657715,2026-02-18,20260218_155944
TRS,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-02-26,18.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,36.869998931884766,2026-02-18,20260218_155944
TDUP,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-03-02,22.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,4.715000152587891,2026-02-18,20260218_155944
ARAY,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-04-29,80.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,0.5379999876022339,2026-02-18,20260218_155944
PRSU,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-02-25,17.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,37.505001068115234,2026-02-18,20260218_155944
TCBX,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,42.35499954223633,2026-02-18,20260218_155944
COTY,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-05-05,86.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,2.5899999141693115,2026-02-18,20260218_155944
LGCY,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-12,4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,12.113100051879883,2026-02-18,20260218_155944
CBL,22.5,🔵 MODERADA,0.0,50,28.61,0.0,0,,2026-02-12,4.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,22.5,36.505001068115234,2026-02-18,20260218_155944
ED,22.5,🔵 MODERADA,0.0,50,31.22,0.0,0,,2026-02-19,11.0,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,22.5,111.44000244140625,2026-02-18,20260218_155944
,22.5,🔵 MODERADA,0.0,50,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,22.5,,2026-02-18,20260218_155944
CME,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,300.05999755859375,2026-02-18,20260218_155944
MBAV,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,10.640000343322754,2026-02-18,20260218_155944
KOD,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,23.920000076293945,2026-02-18,20260218_155944
SNEX,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-04,-4.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,129.16000366210938,2026-02-18,20260218_155944
UNB,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,24.05500030517578,2026-02-18,20260218_155944
KNSL,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-12,4.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,384.9800109863281,2026-02-18,20260218_155944
GLXY,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-03,-5.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,22.3700008392334,2026-02-18,20260218_155944
DIS,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2026-05-06,87.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,107.51249694824219,2026-02-18,20260218_155944
TWLV,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,9.9399995803833,2026-02-18,20260218_155944
KVUE,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-17,9.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,18.844999313354492,2026-02-18,20260218_155944
MRMD,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-03-11,31.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,0.08699999749660492,2026-02-18,20260218_155944
TXO,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,12.425000190734863,2026-02-18,20260218_155944
TFSL,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-29,-10.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,15.305000305175781,2026-02-18,20260218_155944
CVR,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,13.25,2026-02-18,20260218_155944
LFVN,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-04,-4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,4.869999885559082,2026-02-18,20260218_155944
