ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,next_earnings,days_to_earnings,sector_name,sector_momentum,tier_boost,dj_ticker,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,entry_score,entry_bonus,super_score_5d,entry_price,entry_date,snapshot_id
MCY,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-17,9.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,93.47000122070312,2026-02-17,20260217_143327
WULF,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-26,18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,16.260000228881836,2026-02-17,20260217_143327
SURG,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,2025-11-12,-88.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.8880000114440918,2026-02-17,20260217_143327
RSG,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-02-17,9.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,223.1699981689453,2026-02-17,20260217_143327
FIGR,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-26,18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,35.290000915527344,2026-02-17,20260217_143327
SINT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,3.0350000858306885,2026-02-17,20260217_143327
VXRT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.5699999928474426,2026-02-17,20260217_143327
THFF,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,66.95999908447266,2026-02-17,20260217_143327
SAMG,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,15.020000457763672,2026-02-17,20260217_143327
TH,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,7.150000095367432,2026-02-17,20260217_143327
EXEL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-10,2.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,43.91999816894531,2026-02-17,20260217_143327
PACS,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,37.810001373291016,2026-02-17,20260217_143327
FPI,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,11.979999542236328,2026-02-17,20260217_143327
DHC,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-23,15.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,6.550000190734863,2026-02-17,20260217_143327
DLX,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-04-29,80.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,26.209999084472656,2026-02-17,20260217_143327
CRMT,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-03-05,25.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,21.229999542236328,2026-02-17,20260217_143327
MSGM,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,3.2249999046325684,2026-02-17,20260217_143327
ARE,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-01-26,-13.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,52.4900016784668,2026-02-17,20260217_143327
OXM,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2025-12-10,-60.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,38.220001220703125,2026-02-17,20260217_143327
NOG,27.5,🔵 MODERADA,0.0,70,50.11,0.0,0,,2026-02-25,17.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,27.5,25.959999084472656,2026-02-17,20260217_143327
SEVN,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-18,10.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,8.6899995803833,2026-02-17,20260217_143327
KYMR,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,82.33999633789062,2026-02-17,20260217_143327
ITW,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-04-29,80.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,299.6000061035156,2026-02-17,20260217_143327
IMVT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-06,-2.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,25.75,2026-02-17,20260217_143327
OMCC,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,4.25,2026-02-17,20260217_143327
WY,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-04-23,74.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,26.75,2026-02-17,20260217_143327
BETR,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2025-11-13,-87.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,31.360000610351562,2026-02-17,20260217_143327
ONFO,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.48500001430511475,2026-02-17,20260217_143327
CWT,27.5,🔵 MODERADA,0.0,70,31.22,0.0,0,,2026-02-25,17.0,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,27.5,46.560001373291016,2026-02-17,20260217_143327
SATL,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-13,-87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,3.140000104904175,2026-02-17,20260217_143327
ABCL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2026-02-24,16.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,3.0999999046325684,2026-02-17,20260217_143327
RCKY,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,33.11000061035156,2026-02-17,20260217_143327
RBKB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,15.470000267028809,2026-02-17,20260217_143327
GMGI,27.5,🔵 MODERADA,0.0,70,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,27.5,0.6549999713897705,2026-02-17,20260217_143327
LENZ,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,12.880000114440918,2026-02-17,20260217_143327
RRBI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-30,81.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,88.9000015258789,2026-02-17,20260217_143327
CMPR,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2026-01-28,-11.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,74.2699966430664,2026-02-17,20260217_143327
MNRO,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-01-28,-11.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,23.809999465942383,2026-02-17,20260217_143327
CRWS,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,2026-02-11,3.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,2.9800000190734863,2026-02-17,20260217_143327
BRCC,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,0.7289999723434448,2026-02-17,20260217_143327
CSBB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,57.0,2026-02-17,20260217_143327
RVP,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.6600000262260437,2026-02-17,20260217_143327
EBMT,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-28,79.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,22.540000915527344,2026-02-17,20260217_143327
KITT,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-14,-86.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,0.8169999718666077,2026-02-17,20260217_143327
MRP,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-26,18.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,31.969999313354492,2026-02-17,20260217_143327
MYO,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.8199999928474426,2026-02-17,20260217_143327
EDBL,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,2025-11-14,-86.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,3.3499999046325684,2026-02-17,20260217_143327
BDL,27.5,🔵 MODERADA,0.0,70,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,27.5,33.619998931884766,2026-02-17,20260217_143327
CUE,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,0.3070000112056732,2026-02-17,20260217_143327
FBRX,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,32.11000061035156,2026-02-17,20260217_143327
FMFG,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,20.479999542236328,2026-02-17,20260217_143327
OVLY,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-17,68.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,33.61000061035156,2026-02-17,20260217_143327
STKL,27.5,🔵 MODERADA,0.0,70,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,27.5,6.440000057220459,2026-02-17,20260217_143327
GBLI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,28.219999313354492,2026-02-17,20260217_143327
VKI,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,9.350000381469727,2026-02-17,20260217_143327
NAD,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,12.229999542236328,2026-02-17,20260217_143327
SMBK,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-04-20,71.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,41.470001220703125,2026-02-17,20260217_143327
SRRK,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,45.97999954223633,2026-02-17,20260217_143327
ACNB,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,52.54999923706055,2026-02-17,20260217_143327
UMH,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,2026-02-25,17.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,16.09000015258789,2026-02-17,20260217_143327
SGHT,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,5.360000133514404,2026-02-17,20260217_143327
JOBY,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,9.899999618530273,2026-02-17,20260217_143327
NLCP,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,16.360000610351562,2026-02-17,20260217_143327
FTCI,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2025-11-12,-88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,9.489999771118164,2026-02-17,20260217_143327
HLIT,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-19,11.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,10.680000305175781,2026-02-17,20260217_143327
CORZ,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,17.84000015258789,2026-02-17,20260217_143327
OSPN,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,11.239999771118164,2026-02-17,20260217_143327
LIN,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,2026-04-30,81.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,481.0,2026-02-17,20260217_143327
ZEUS,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,,,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,47.86000061035156,2026-02-17,20260217_143327
CLFD,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-04,-4.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,32.68000030517578,2026-02-17,20260217_143327
KOSS,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,4.380000114440918,2026-02-17,20260217_143327
ESTC,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,61.56999969482422,2026-02-17,20260217_143327
TEAM,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-04-30,81.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,84.37999725341797,2026-02-17,20260217_143327
ICHR,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-09,1.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,46.77000045776367,2026-02-17,20260217_143327
GEN,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-05-07,88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,23.719999313354492,2026-02-17,20260217_143327
ALRM,22.5,🔵 MODERADA,0.0,50,77.81,0.0,0,,2026-02-19,11.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,25.5,46.380001068115234,2026-02-17,20260217_143327
IOSP,22.5,🔵 MODERADA,0.0,50,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,25.5,86.58000183105469,2026-02-17,20260217_143327
TBBK,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,58.56999969482422,2026-02-17,20260217_143327
SLRX,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,0.7387999892234802,2026-02-17,20260217_143327
FBLA,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,13.449999809265137,2026-02-17,20260217_143327
LOAN,25.0,🔵 MODERADA,0.0,60,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,25.0,4.449999809265137,2026-02-17,20260217_143327
CATX,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,4.699999809265137,2026-02-17,20260217_143327
AAON,25.0,🔵 MODERADA,0.0,50,58.83,10.000000692,1,BlackRock,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,25.0,101.04000091552734,2026-02-17,20260217_143327
PENN,25.0,🔵 MODERADA,0.0,60,68.9,0.0,0,,2026-02-26,18.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,25.0,11.760000228881836,2026-02-17,20260217_143327
MNSB,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,22.280000686645508,2026-02-17,20260217_143327
SPFX,25.0,🔵 MODERADA,0.0,60,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,25.0,1.9500000476837158,2026-02-17,20260217_143327
JACK,25.0,🔵 MODERADA,0.0,60,68.9,0.0,0,,2026-02-18,10.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,25.0,20.729999542236328,2026-02-17,20260217_143327
LINE,25.0,🔵 MODERADA,0.0,60,28.61,0.0,0,,2026-02-25,17.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,25.0,37.83000183105469,2026-02-17,20260217_143327
NTHI,25.0,🔵 MODERADA,0.0,60,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,25.0,10.239999771118164,2026-02-17,20260217_143327
COLM,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-04-30,81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,63.290000915527344,2026-02-17,20260217_143327
DJT,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2026-02-13,5.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,10.979999542236328,2026-02-17,20260217_143327
SXI,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-01-29,-10.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,260.2900085449219,2026-02-17,20260217_143327
CTRI,22.5,🔵 MODERADA,0.0,50,31.22,0.0,0,,,,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,22.5,31.010000228881836,2026-02-17,20260217_143327
SMPL,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-04-08,59.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,15.949999809265137,2026-02-17,20260217_143327
DCOM,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,35.2400016784668,2026-02-17,20260217_143327
BTCS,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,1.659999966621399,2026-02-17,20260217_143327
GLRE,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,14.119999885559082,2026-02-17,20260217_143327
ET,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,2026-02-17,9.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,18.75,2026-02-17,20260217_143327
RXO,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-05-06,87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,13.510000228881836,2026-02-17,20260217_143327
JJSF,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-03,-5.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,86.30000305175781,2026-02-17,20260217_143327
RUM,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2025-11-12,-88.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,5.960000038146973,2026-02-17,20260217_143327
ASLE,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,7.239999771118164,2026-02-17,20260217_143327
NUTX,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-03-31,51.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,99.70999908447266,2026-02-17,20260217_143327
FRAF,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-27,-12.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,49.119998931884766,2026-02-17,20260217_143327
SUNC,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,55.119998931884766,2026-02-17,20260217_143327
ENOV,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-02-26,18.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,21.770000457763672,2026-02-17,20260217_143327
AMBC,22.5,🔵 MODERADA,0.0,50,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,22.5,,2026-02-17,20260217_143327
BHC,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-02-18,10.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,5.989999771118164,2026-02-17,20260217_143327
JBLU,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,2026-04-28,79.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,5.909999847412109,2026-02-17,20260217_143327
TRS,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-02-26,18.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,36.27000045776367,2026-02-17,20260217_143327
TDUP,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-03-02,22.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,4.699999809265137,2026-02-17,20260217_143327
ARAY,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-04-29,80.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,0.550000011920929,2026-02-17,20260217_143327
PRSU,22.5,🔵 MODERADA,0.0,50,68.9,0.0,0,,2026-02-25,17.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,22.5,36.619998931884766,2026-02-17,20260217_143327
TCBX,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,42.439998626708984,2026-02-17,20260217_143327
COTY,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-05-05,86.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,2.509999990463257,2026-02-17,20260217_143327
LGCY,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-12,4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,11.550000190734863,2026-02-17,20260217_143327
CBL,22.5,🔵 MODERADA,0.0,50,28.61,0.0,0,,2026-02-12,4.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,22.5,35.04999923706055,2026-02-17,20260217_143327
ED,22.5,🔵 MODERADA,0.0,50,31.22,0.0,0,,2026-02-19,11.0,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,22.5,113.72000122070312,2026-02-17,20260217_143327
,22.5,🔵 MODERADA,0.0,50,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,22.5,,2026-02-17,20260217_143327
CME,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,303.07000732421875,2026-02-17,20260217_143327
MBAV,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,10.699999809265137,2026-02-17,20260217_143327
KOD,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,22.06999969482422,2026-02-17,20260217_143327
SNEX,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-04,-4.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,127.41999816894531,2026-02-17,20260217_143327
UNB,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,24.940000534057617,2026-02-17,20260217_143327
KNSL,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-12,4.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,371.32000732421875,2026-02-17,20260217_143327
GLXY,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-02-03,-5.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,21.65999984741211,2026-02-17,20260217_143327
DIS,22.5,🔵 MODERADA,0.0,50,18.22,0.0,0,,2026-05-06,87.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,22.5,105.44999694824219,2026-02-17,20260217_143327
TWLV,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,9.930000305175781,2026-02-17,20260217_143327
KVUE,22.5,🔵 MODERADA,0.0,50,20.85,0.0,0,,2026-02-17,9.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,22.5,18.700000762939453,2026-02-17,20260217_143327
MRMD,22.5,🔵 MODERADA,0.0,50,49.96,0.0,0,,2026-03-11,31.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,22.5,0.07999999821186066,2026-02-17,20260217_143327
TXO,22.5,🔵 MODERADA,0.0,50,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,22.5,12.609999656677246,2026-02-17,20260217_143327
TFSL,22.5,🔵 MODERADA,0.0,50,64.96,0.0,0,,2026-01-29,-10.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,22.5,14.930000305175781,2026-02-17,20260217_143327
CVR,22.5,🔵 MODERADA,0.0,50,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,22.5,13.979999542236328,2026-02-17,20260217_143327
