ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
PARK,0.0,50.0,14.04,,,"Park Dental Partners, Inc.",50.4,Healthcare,Medical Care Facilities,50.0,50.0,68.0,25.0,55.0,18.68,76431760,95.0,94.1,False,up,,,0,,,0,,0.4,False,21.595,-13.5,,,"{'debt_to_equity': 152.48, 'current_ratio': 0.52, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 2.1},21.75,22.0,21.5,2.0,none,16.4,,,37.8,102.4,,,,,,100.0,0.0,0.0,,16.0,0.0,15.0,15.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MICRO_FLOAT,1.4,35.0,30.1,95.0,False,up,94.1,5.0,,0,,0,0.0,13,54.0,77.8,Top 25%,50.5,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,40.16,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CMPR,0.0,50.0,25.66,,,Cimpress PLC,61.6,Industrials,Specialty Business Services,50.0,90.0,60.3,40.0,60.0,70.2,1731959168,60.0,70.0,False,down,,,0,32.0,True,1,13.8,15.3,True,82.43,-14.8,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,38.9,111.84,59.3,9.8,-86.0,,,,,,70.0,0.0,0.0,,20.0,0.0,15.0,18.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",LOW_FLOAT,13.7,50.0,33.5,60.0,False,down,70.0,0.0,,0,True,1,2.0,21,54.0,63.0,Medio,32.5,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,0/3,39.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BOTJ,0.0,50.0,36.14,,,Bank of the James Financial Gro,61.4,Financial Services,Banks - Regional,55.0,50.0,88.3,65.0,50.0,20.98,95319232,100.0,99.2,True,up,,,0,8.5,False,0,0.1,2.4,False,21.49,-2.4,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 29.8}",{'profit_margin_pct': 18.5},,,,,none,,,,59.7,184.6,,,,,,100.0,0.0,0.0,,35.0,0.0,15.0,18.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 55% up volume)",MICRO_FLOAT,3.5,35.0,33.4,100.0,True,up,99.2,10.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,39.576,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
JMSB,0.0,50.0,19.13,,,"John Marshall Bancorp, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,55.0,19.65,279125824,35.0,45.6,False,down,,,0,13.3,False,0,0.9,4.6,False,21.58,-8.9,5.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 49.3}",{'profit_margin_pct': 34.8},23.0,23.0,23.0,1.0,none,17.0,,,36.8,87.3,,,,,,100.0,0.0,0.0,,11.0,0.0,15.0,16.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,83,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 54% up volume)",LOW_FLOAT,12.2,35.0,31.9,35.0,False,down,45.6,0.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,39.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BPRN,0.0,50.0,19.13,,,"Princeton Bancorp, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,46.7,60.0,50.0,33.91,229435056,35.0,48.3,False,down,,,0,7.5,True,1,0.9,3.3,False,37.99,-10.7,5.0,False,"{'roe_pct': 7.0, 'operating_margin_pct': 40.6}",{'profit_margin_pct': 24.0},37.5,37.5,37.5,1.0,none,10.6,,,52.57,55.0,,,,,,100.0,0.0,0.0,,13.0,0.0,15.0,16.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MICRO_FLOAT,5.0,40.0,31.9,35.0,False,down,48.3,0.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,0/3,39.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NWBI,0.0,50.0,22.13,,,"Northwest Bancshares, Inc.",56.3,Financial Services,Banks - Regional,60.0,60.0,46.7,60.0,50.0,12.54,1832193920,35.0,37.8,False,flat,,,0,9.2,True,1,4.2,4.8,False,13.62,-7.9,6.0,False,"{'roe_pct': 7.2, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 21.0},13.86,15.0,13.0,7.0,hold,10.5,,,17.85,42.3,,,,,,100.0,0.0,0.0,,15.0,0.0,15.0,16.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,144.6,35.0,31.9,35.0,False,flat,37.8,0.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,39.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GMRE,0.0,50.0,12.879999999999999,,,Global Medical REIT Inc.,53.8,Real Estate,REIT - Healthcare Facilities,50.0,50.0,53.9,70.0,50.0,35.98,979776256,35.0,38.2,False,up,,,0,6.0,False,0,5.1,8.8,False,45.75,-21.4,6.0,False,"{'roe_pct': 0.4, 'debt_to_equity': 1.43, 'current_ratio': 1.91, 'operating_margin_pct': 24.5}",{'profit_margin_pct': 1.7},40.86,50.0,35.0,7.0,none,13.6,91.66,154.8,,,,,,,,100.0,0.0,0.0,,27.1,0.0,15.0,16.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",LOW_FLOAT,12.6,15.0,31.1,35.0,False,up,38.2,2.0,,0,False,0,0.0,8,54.0,87.0,Top 25%,59.7,3.0,1.0,0.0,5.0,0.0,0.0,5.0,5.0,False,2/3,39.519999999999996,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RHLD,0.0,50.0,16.58,,,Resolute Holdings Management,60.8,Industrials,Specialty Business Services,60.0,60.0,76.7,50.0,50.0,183.89,1567845888,80.0,79.5,False,down,,,0,11.6,False,0,10.8,2.9,True,236.19,-22.1,7.0,True,"{'debt_to_equity': 4.77, 'current_ratio': 3.67, 'operating_margin_pct': 34.3}",{'profit_margin_pct': 23.8},,,,,none,,295.34,60.6,,,,,,,,100.0,0.0,0.0,,21.200000000000003,0.0,15.0,18.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 40% up volume)",MICRO_FLOAT,3.6,30.0,33.2,80.0,False,down,79.5,3.0,,0,False,0,0.0,21,54.0,63.0,Medio,32.5,0.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,False,1/3,39.372,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
WAFD,0.0,50.0,22.08,,,"WaFd, Inc.",55.8,Financial Services,Banks - Regional,60.0,60.0,44.0,60.0,50.0,31.63,2417633024,35.0,42.2,False,down,,,0,6.6,True,1,3.8,3.8,False,34.3,-7.8,6.0,False,"{'roe_pct': 8.0, 'operating_margin_pct': 46.6}",{'profit_margin_pct': 33.1},33.38,35.0,30.5,4.0,none,5.5,,,86.4,173.2,,,,,,100.0,0.0,0.0,,31.700000000000003,0.0,15.0,16.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,75.0,15.0,31.7,35.0,False,down,42.2,0.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,39.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AMTB,0.0,50.0,25.66,,,Amerant Bancorp Inc.,61.6,Financial Services,Banks - Regional,55.0,70.0,63.0,60.0,60.0,21.54,912199936,60.0,50.7,False,up,,,0,28.6,False,0,2.7,3.1,False,23.55,-8.5,7.0,True,"{'roe_pct': 5.7, 'operating_margin_pct': 29.3}",{'profit_margin_pct': 13.3},24.5,25.0,23.0,4.0,buy,13.7,,,12.6,-41.5,,,,,,100.0,0.0,0.0,,17.0,0.0,15.0,18.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,36.7,35.0,33.5,60.0,False,up,50.7,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,38.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NWPP,0.0,50.0,35.85,,,"New Peoples Bankshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,30.0,91.0,65.0,50.0,4.26,100529192,100.0,95.7,True,up,,,0,-3.9,False,0,,,False,4.3,-0.9,8.0,True,"{'roe_pct': 13.1, 'operating_margin_pct': 34.4}",{'profit_margin_pct': 23.3},,,,,none,,,,4.34,1.9,,,,,,100.0,0.0,0.0,,52.6,0.0,15.0,17.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.0x ratio, 45% up volume)",MICRO_FLOAT,9.0,15.0,32.6,100.0,True,up,95.7,10.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,38.589999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-0.9% from high) - poor entry point,-0.9,NEUTRAL,NONE,False
PEBO,0.0,50.0,21.83,,,Peoples Bancorp Inc.,53.3,Financial Services,Banks - Regional,60.0,30.0,63.9,60.0,60.0,32.52,1161060352,60.0,58.2,False,up,,,0,-2.2,False,0,3.0,3.2,False,34.33,-5.3,6.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,buy,7.1,,,51.13,57.2,,,,,,100.0,0.0,0.0,,31.0,0.0,15.0,16.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,33.7,15.0,31.0,60.0,False,up,58.2,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,38.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
HHH,0.0,50.0,5.07,,,Howard Hughes Holdings Inc.,50.7,Real Estate,Real Estate - Development,50.0,50.0,36.0,60.0,70.0,72.62,4313549312,15.0,0.0,False,down,,,0,-60.3,True,2,6.2,5.8,False,91.07,-20.3,4.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},96.33,105.0,89.0,3.0,buy,32.7,117.63,62.0,54.0,-25.6,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,15.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,66,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 45% up volume)",MEDIUM_FLOAT,30.5,40.0,30.2,15.0,False,down,0.0,0.0,,0,True,2,2.0,32,54.0,42.6,Bajo 50%,25.8,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,0/3,38.28,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RBKB,0.0,50.0,30.91,,,"Rhinebeck Bancorp, Inc.",69.1,Financial Services,Banks - Regional,55.0,90.0,80.6,60.0,50.0,15.12,168522704,95.0,91.4,False,up,,,0,75.0,True,1,1.7,12.3,False,16.14,-6.3,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 23.9}",{'profit_margin_pct': 19.4},,,,,none,,,,9.2,-39.2,,,,,,70.0,0.0,0.0,,45.7,0.0,15.0,20.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.4x ratio, 69% up volume)",MICRO_FLOAT,2.8,15.0,35.7,95.0,False,up,91.4,5.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,2/3,37.944,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-1.7% from high) - poor entry point,-1.7,NEUTRAL,NONE,False
SI,0.0,50.0,5.7299999999999995,,,"Shoulder Innovations, Inc.",57.3,,,50.0,80.0,44.0,50.0,60.0,13.47,277504704,35.0,39.5,False,down,,,0,34.7,False,0,,,False,17.94,-24.9,,,{},{},20.6,23.0,18.0,5.0,none,52.9,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",LOW_FLOAT,20.6,35.0,32.2,35.0,False,down,39.5,0.0,,0,False,0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,37.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NOG,0.0,50.0,9.46,,,"Northern Oil and Gas, Inc.",49.6,Energy,Oil & Gas E&P,50.0,30.0,56.6,65.0,60.0,27.3,2664561152,35.0,45.1,False,up,,,0,-11.5,False,0,32.4,9.1,True,33.67,-18.9,5.0,False,"{'roe_pct': 8.0, 'debt_to_equity': 1.05, 'current_ratio': 1.09, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 8.8},29.9,40.0,24.0,10.0,buy,9.5,20.57,-24.7,18.2,-33.3,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,14.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,94.2,35.0,29.9,35.0,False,up,45.1,2.0,,0,False,0,0.0,22,54.0,61.1,Medio,32.1,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,False,1/3,37.84,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
QNBC,0.0,50.0,28.12,,,QNB Corp.,56.2,Financial Services,Banks - Regional,60.0,60.0,42.3,65.0,50.0,37.13,138609008,15.0,22.9,False,up,,,0,17.6,False,0,,,False,38.69,-4.0,6.0,False,"{'roe_pct': 12.1, 'operating_margin_pct': 36.9}",{'profit_margin_pct': 24.4},,,,,none,,,,106.22,186.1,,,,,,100.0,0.0,0.0,,22.0,0.0,15.0,16.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),STRONG_DISTRIBUTION,15,"Strong selling pressure (0.7x ratio, 31% up volume)",MICRO_FLOAT,2.5,35.0,31.9,15.0,False,up,22.9,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,False,1/3,37.808,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GALT,0.0,50.0,0.0,,,Galectin Therapeutics Inc.,44.1,Healthcare,Biotechnology,50.0,50.0,23.0,40.0,60.0,3.03,195372000,35.0,30.8,False,down,,,0,,False,0,10.5,11.6,True,7.13,-57.5,3.0,False,{'current_ratio': 0.09},{},11.0,11.0,11.0,1.0,none,263.0,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,13.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 31% up volume)",MEDIUM_FLOAT,45.7,55.0,28.2,35.0,False,down,30.8,0.0,,0,False,0,0.0,18,54.0,68.5,Medio,37.3,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,37.64,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FMFG,0.0,50.0,23.32,,,Farmers and Merchants Bancshare,68.2,Financial Services,Banks - Regional,60.0,90.0,68.7,60.0,50.0,19.03,61463000,60.0,60.8,False,up,,,0,20.1,True,2,,,False,21.0,-9.4,6.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 35.9}",{'profit_margin_pct': 22.5},,,,,none,,,,54.3,185.3,,,,,,70.0,0.0,0.0,,17.5,0.0,15.0,20.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,85,"Strong institutional buying (2.6x ratio, 58% up volume)",MICRO_FLOAT,2.7,35.0,35.5,60.0,False,up,60.8,2.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,37.638,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ALG,0.0,50.0,19.14,,,"Alamo Group, Inc.",56.4,Industrials,Farm & Heavy Construction Machinery,50.0,50.0,63.0,75.0,50.0,211.18,2558535936,60.0,57.5,False,up,,,0,9.0,False,0,7.2,6.0,False,233.29,-9.5,5.0,False,"{'roe_pct': 10.8, 'debt_to_equity': 0.2, 'current_ratio': 4.43, 'operating_margin_pct': 8.9}",{'profit_margin_pct': 7.2},219.75,252.0,190.0,4.0,none,4.1,172.15,-18.5,96.3,-54.4,,,,,,90.0,0.0,0.0,,19.0,0.0,15.0,16.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",LOW_FLOAT,11.9,35.0,31.9,60.0,False,up,57.5,2.0,,0,False,0,0.0,2,54.0,98.1,Top 10%,72.4,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,37.56,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PMTS,0.0,50.0,0.0,,,CPI Card Group Inc.,55.8,Financial Services,Credit Services,50.0,80.0,24.0,60.0,70.0,11.895,135454768,15.0,2.1,False,down,,,0,10.3,True,2,4.1,8.1,False,34.25,-65.3,0.0,False,"{'current_ratio': 2.56, 'operating_margin_pct': 9.4}",{'profit_margin_pct': 2.8},28.25,30.0,25.0,4.0,strong_buy,137.5,59.88,403.4,36.0,202.6,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 33% up volume)",MICRO_FLOAT,6.0,55.0,31.7,15.0,False,down,2.1,0.0,,0,True,2,2.0,26,54.0,53.7,Medio,29.1,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,37.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CHUC,0.0,50.0,17.68,,,"Charlie's Holdings, Inc.",71.8,Consumer Defensive,Tobacco,60.0,90.0,75.0,75.0,50.0,0.28,75782912,60.0,70.0,False,up,,,0,298.9,True,1,,0.1,False,0.38,-26.3,7.0,True,"{'roe_pct': 328.1, 'debt_to_equity': 0.99, 'current_ratio': 1.46, 'operating_margin_pct': -4.8}",{'profit_margin_pct': 23.7},,,,,none,,,,0.1,-64.3,,,,,,100.0,0.0,0.0,,2.5,0.0,15.0,21.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 60% up volume)",HIGH_FLOAT,100.9,35.0,36.5,60.0,False,up,70.0,2.0,,0,True,1,2.0,,54.0,,Sin datos suficientes,70.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,15.0,False,1/3,37.162,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
EPSN,0.0,50.0,0.0,,,Epsilon Energy Ltd.,53.8,Energy,Oil & Gas E&P,55.0,60.0,26.7,80.0,50.0,4.91,146776752,15.0,13.9,False,flat,,,0,0.5,True,1,3.0,4.8,False,8.5,-42.2,1.0,False,"{'roe_pct': 5.9, 'debt_to_equity': 0.0, 'current_ratio': 1.93, 'operating_margin_pct': 17.5}",{'profit_margin_pct': 12.9},,,,,none,,15.97,225.3,8.1,65.0,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",LOW_FLOAT,13.0,50.0,31.1,15.0,False,flat,13.9,0.0,,0,True,1,2.0,22,54.0,61.1,Medio,32.1,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,36.992,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BDL,0.0,50.0,24.58,,,"Flanigan's Enterprises, Inc.",50.8,Consumer Cyclical,Restaurants,50.0,40.0,44.0,80.0,50.0,32.5888,60571104,35.0,48.0,False,up,,,0,-2.0,True,1,0.4,1.6,False,35.98,-9.4,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,134886.9,93.3,186.3,,,,,,70.0,0.0,0.0,,19.0,0.0,15.0,15.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MICRO_FLOAT,0.6,35.0,30.2,35.0,False,up,48.0,2.0,,0,True,1,2.0,28,54.0,50.0,Medio,27.9,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,1/3,36.822,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ESOA,0.0,50.0,23.18,,,Energy Services of America Corp,66.8,Industrials,Engineering & Construction,50.0,80.0,83.0,55.0,70.0,13.56,225896576,80.0,88.5,False,up,,,0,48.8,False,0,8.2,7.7,True,14.92,-9.1,6.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,strong_buy,54.9,18.48,36.3,3.9,-71.2,,,,,,90.0,0.0,0.0,,21.0,0.0,15.0,20.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,90,"Strong institutional buying (1.5x ratio, 60% up volume)",LOW_FLOAT,12.7,35.0,35.0,80.0,False,up,88.5,5.0,,0,False,0,0.0,3,54.0,96.3,Top 10%,68.9,5.0,3.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,36.72,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SRBK,0.0,50.0,22.18,,,"SR Bancorp, Inc.",56.8,Financial Services,Banks - Regional,55.0,60.0,60.3,55.0,50.0,16.4,129012496,60.0,68.9,False,flat,,,0,8.4,True,1,6.3,12.8,False,18.04,-9.1,6.0,False,"{'roe_pct': 2.2, 'operating_margin_pct': 14.5}",{'profit_margin_pct': 13.5},18.0,18.0,18.0,1.0,none,9.8,,,5.4,-67.1,,,,,,100.0,0.0,0.0,,28.0,0.0,15.0,17.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,6.9,20.0,32.0,60.0,False,flat,68.9,0.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,36.72,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ADMQ,0.0,50.0,0.0,,,ADM Endeavors Inc.,57.8,Industrials,Specialty Business Services,50.0,100.0,15.0,65.0,50.0,0.0273,4327607,15.0,14.2,False,down,,,0,67.6,True,2,,,False,0.0505,-45.9,1.0,False,"{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}",{'profit_margin_pct': 9.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,88.3,50.0,32.3,15.0,False,down,14.2,0.0,,0,True,2,2.0,21,54.0,63.0,Medio,32.5,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,36.651999999999994,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
