ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
ITW,Illinois Tool Works Inc.,57.0,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,80.0,30.0,54.0,65.0,50.0,60.0,53.9,False,up,1.7,True,1,-0.9,False,0,"{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.4}","{'revenue_growth_yoy': -0.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 53.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 104.6, 'debt_to_equity': 3.35, 'current_ratio': 1.11, 'operating_margin_pct': 26.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.5}",288.49,82998566912,Industrials,Specialty Industrial Machinery,3.3,6.6,False,303.16,-4.8,0.0,False,298.48,350.0,249.0,14.0,hold,3.5,186.25,-35.4,111.61,-61.3,3.26,9.41,2.24,58.3,6.44,2.26,True,-1.81,14.6,4.0,80.0,2026-10-23,False,False,5.0,NEUTRAL,4.65,118.3,2.32,28.8,,,,2026-08-04T06:34:03.517569
FCNCA,"First Citizens BancShares, Inc.",57.0,⭐ AVERAGE,🟡 Average,USD,USD,False,True,False,0.9118,"acciones × precio no cuadra con la capitalización (ratio 0.9118): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,54.0,65.0,50.0,60.0,60.7,False,up,-7.1,False,0,0.3,True,1,"{'eps_growth_yoy': -7.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 25.2}","{'revenue_growth_yoy': 0.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 60.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.4}",2218.44,25268934656,Financial Services,Banks - Regional,5.7,5.5,False,2237.82,-0.9,0.0,False,2338.5,2475.0,2100.0,12.0,hold,5.4,,,,,5.39,131.05,0.38,4.4,8.4,0.3,True,-13.09,,12.4,79.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.36,35.9,,,,2026-08-04T06:39:01.289673
MKC,"McCormick & Company, Incorporat",56.7,⭐ AVERAGE,🟡 Average,USD,USD,False,True,False,0.945,"acciones × precio no cuadra con la capitalización (ratio 0.9450): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (714,025,024) se aparta del derivado de flujo operativo menos capex (1,009,700",55.0,70.0,36.0,60.0,65.0,15.0,15.8,False,up,-33.4,False,0,12.3,True,1,"{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 15.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.7}",51.52,13851232256,Consumer Defensive,Packaged Foods,,0.0,False,72.58,-29.0,0.0,False,60.62,75.0,52.0,13.0,buy,17.7,,,,,5.15,2.81,3.77,30.9,1.92,2.11,True,-0.2,5.5,-9.9,63.0,2026-10-06,False,False,6.0,NEUTRAL,5.83,66.6,,31.0,,,,2026-08-04T06:36:13.989502
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 14.6},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 7.7, 'debt_to_equity': 0.64, 'current_ratio': 1.0, 'operating_margin_pct': 29.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 41.8}",8490.0,41338654720,Financial Services,Financial Data & Stock Exchanges,,,False,10165.0,-16.5,0.0,False,12037.33,13630.0,10400.0,15.0,strong_buy,41.8,,,,,4.16,3.53,1.88,3.5,1.58,1.28,,,,33.7,205.0,2027-02-25,False,False,7.0,NEUTRAL,4.26,305.7,0.46,34.6,,,,2026-08-04T06:32:35.762465
NOW,"ServiceNow, Inc.",56.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,80.0,36.0,50.0,65.0,15.0,17.6,False,up,-40.6,False,0,17.0,True,2,"{'eps_growth_yoy': -40.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.3}","{'revenue_growth_yoy': 17.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 17.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.68, 'current_ratio': 0.7, 'operating_margin_pct': 4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.8}",114.19,118056706048,Technology,Software - Application,5.4,2.5,False,194.726,-41.4,0.0,False,140.25,248.0,72.0,46.0,strong_buy,22.8,73.29,-35.8,16.0,-86.0,4.36,4.98,,,,,True,-2.89,29.3,-21.9,85.0,2026-10-28,False,False,4.0,NEUTRAL,1.87,73.1,,61.2,,,,2026-08-04T06:33:30.997451
MSCI,MSCI Inc.,56.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,75.0,50.0,36.0,50.0,65.0,15.0,16.9,False,down,5.1,False,0,9.3,False,0,"{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}","{'revenue_growth_yoy': 9.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 16.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 20.5}",574.43,41761058816,Financial Services,Financial Data & Stock Exchanges,2.0,1.8,False,644.77,-10.9,0.0,False,692.06,760.0,570.0,17.0,strong_buy,20.5,473.77,-17.5,358.88,-37.5,2.86,16.43,1.43,42.1,8.2,1.01,True,-6.5,7.2,19.6,77.0,2026-10-20,False,False,8.0,STRONG,3.55,851.3,1.3,44.5,,,,2026-08-04T06:30:44.162503
DPZ,Domino's Pizza Inc,56.0,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,60.0,60.0,36.0,65.0,60.0,15.0,22.7,False,up,-2.6,True,1,4.1,True,1,"{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}","{'revenue_growth_yoy': 4.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 22.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.1}",364.41,12055315456,Consumer Cyclical,Restaurants,11.2,3.3,True,469.0,-22.3,0.0,False,386.74,522.0,270.0,27.0,buy,6.1,277.55,-23.8,176.5,-51.6,4.41,16.07,2.29,42.3,7.96,1.25,True,-3.23,4.9,4.8,70.0,2026-10-13,False,False,8.0,STRONG,5.68,107.8,2.57,38.3,,,,2026-08-04T06:37:51.157313
EXPN.L,EXPERIAN PLC ORD USD0.10,55.8,⭐ AVERAGE,🟡 Average,GBp,USD,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (678,498,487) se aparta del derivado de flujo operativo menos capex (941,114",55.0,50.0,50.0,65.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 17.8},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 28.3, 'debt_to_equity': 1.0, 'current_ratio': 0.85, 'operating_margin_pct': 25.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 32.2}",2811.0,24845627392,Industrials,Consulting Services,,,False,3987.0,-29.5,0.0,False,3716.79,4705.62,2360.08,18.0,strong_buy,32.2,,,,,2.73,0.77,1.86,39.8,0.52,1.4,,,,23.1,106.0,2026-11-18,False,False,9.0,STRONG,7.12,646.3,0.72,37.7,,,,2026-08-04T06:33:49.914054
DHR,Danaher Corporation,55.8,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,60.0,44.0,70.0,65.0,35.0,31.1,False,up,-4.2,False,0,3.5,True,1,"{'eps_growth_yoy': -4.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.9}","{'revenue_growth_yoy': 3.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.6, 'debt_to_equity': 0.53, 'current_ratio': 1.65, 'operating_margin_pct': 19.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.4}",197.5,138839736320,Healthcare,Diagnostics & Research,1.6,2.5,False,242.8,-18.7,0.0,False,227.96,310.0,195.0,23.0,strong_buy,15.4,260.92,32.1,168.6,-14.6,3.12,6.15,0.82,25.7,1.6,0.44,True,-2.09,17.3,59.7,77.0,2026-10-20,False,False,5.0,NEUTRAL,2.77,39.2,0.36,51.8,,,,2026-08-04T06:33:39.856455
ITRK.L,INTERTEK GROUP PLC ORD 1P,54.8,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",50.0,50.0,50.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 9.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 29.9, 'debt_to_equity': 1.73, 'current_ratio': 1.1, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.7}",5840.0,8964178944,Industrials,Specialty Business Services,,,False,5850.0,-0.2,0.0,False,5882.46,6200.0,5450.0,13.0,buy,0.7,,,,,5.35,3.13,2.83,80.5,1.65,2.66,,,,-7.8,210.0,2027-03-02,False,False,4.0,NEUTRAL,5.18,63.8,,1.9,,,,2026-08-04T06:36:33.097758
AZO,"AutoZone, Inc.",54.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (903,784,256) se aparta del derivado de flujo operativo menos capex (1,745,085,016)",70.0,50.0,36.0,45.0,70.0,15.0,5.3,False,down,-23.4,True,2,-22.5,True,2,"{'eps_growth_yoy': -23.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 12.4}","{'revenue_growth_yoy': -22.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 5.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.89, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 32.5}",2990.27,48817221632,Consumer Cyclical,Auto Parts,3.4,1.0,False,4388.11,-31.9,0.0,False,3961.96,4800.0,3200.0,23.0,strong_buy,32.5,992.84,-66.8,1453.8,-51.4,1.85,55.36,,,,,True,-3.62,7.5,7.7,49.0,2026-09-22,False,False,6.0,NEUTRAL,5.88,35.3,2.21,39.9,,,,2026-08-04T06:32:39.846005
NDSN,Nordson Corporation,54.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,40.0,54.0,85.0,60.0,60.0,63.9,False,up,-6.7,False,0,-0.1,True,1,"{'eps_growth_yoy': -6.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.2}","{'revenue_growth_yoy': -0.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 63.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.1, 'debt_to_equity': 0.62, 'current_ratio': 2.6, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.7}",302.62,16861365248,Industrials,Specialty Industrial Machinery,3.5,3.8,False,307.74,-1.7,0.0,False,316.86,345.0,260.0,7.0,buy,4.7,173.01,-42.8,93.5,-69.1,3.41,10.31,1.1,34.6,3.28,1.08,True,-1.72,7.7,4.3,15.0,2026-08-19,False,True,7.0,NEUTRAL,3.75,65.0,4.0,20.1,,,,2026-08-04T06:35:28.434288
AI.PA,AIR LIQUIDE,54.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (264,437,504) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,50.0,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.4}",170.32,108301197312,Basic Materials,Specialty Chemicals,,,False,182.26,-6.6,0.0,False,196.47,216.0,160.0,20.0,strong_buy,15.4,6.12,-96.4,55.7,-67.3,0.24,0.42,1.97,60.5,3.36,1.83,,,,0.7,198.0,2027-02-18,False,False,7.0,NEUTRAL,3.99,18.8,33.68,17.4,,,,2026-08-04T06:29:57.186110
GVDNY,Givaudan SA,54.3,⭐ AVERAGE,🟡 Average,USD,CHF,True,True,True,1.0,"FCF declarado (747,592,936) se aparta del derivado de flujo operativo menos capex (1,482,433,689)",55.0,50.0,44.0,70.0,60.0,35.0,36.4,False,up,,,0,,,0,{'profit_margin_pct': 12.9},{},"{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 36.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 22.3, 'debt_to_equity': 1.11, 'current_ratio': 1.29, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.2}",80.59,37197590528,Basic Materials,Specialty Chemicals,,,False,90.69,-11.1,0.0,False,86.36,98.84,73.88,2.0,buy,7.2,23.83,-70.4,25.2,-68.7,2.01,1.62,2.28,71.1,1.82,1.88,,,,-10.0,176.0,2027-01-27,False,False,7.0,NEUTRAL,3.39,34.8,,29.7,,,,2026-08-04T06:31:11.760090
ORLY,"O'Reilly Automotive, Inc.",54.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,572,316,928) se aparta del derivado de flujo operativo menos capex (2,120,623,976)",60.0,60.0,36.0,50.0,65.0,15.0,17.5,False,down,-9.6,True,1,0.8,True,1,"{'eps_growth_yoy': -9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.3}","{'revenue_growth_yoy': 0.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 17.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.75, 'operating_margin_pct': 20.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.5}",89.76,73259048960,Consumer Cyclical,Auto Parts,2.8,2.5,False,108.72,-17.4,0.0,False,108.17,120.0,89.0,24.0,buy,20.5,38.45,-57.2,32.44,-63.9,2.15,1.93,,,,,True,-3.36,14.5,10.3,85.0,2026-10-28,False,False,7.0,NEUTRAL,4.21,40.2,2.39,43.5,,,,2026-08-04T06:33:17.451734
ECL,Ecolab Inc.,54.0,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,50.0,44.0,75.0,65.0,35.0,34.8,False,up,-17.5,False,0,1.0,False,0,"{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.6}","{'revenue_growth_yoy': 1.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 34.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 22.0, 'debt_to_equity': 1.36, 'current_ratio': 1.84, 'operating_margin_pct': 18.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.2}",279.43,78642077696,Basic Materials,Specialty Chemicals,1.3,2.1,False,309.27,-9.6,0.0,False,324.67,360.0,295.0,21.0,buy,16.2,100.85,-63.9,74.4,-73.4,2.42,6.77,1.05,38.1,2.92,1.06,True,-1.24,9.2,3.3,84.0,2026-10-27,False,False,6.0,NEUTRAL,3.28,52.2,8.97,25.4,,,,2026-08-04T06:32:12.492855
ERIE,Erie Indemnity Company,53.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,False,0.8833,"acciones × precio no cuadra con la capitalización (ratio 0.8833): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",50.0,50.0,36.0,85.0,60.0,15.0,17.6,False,up,-1.4,False,0,0.8,False,0,"{'eps_growth_yoy': -1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}","{'revenue_growth_yoy': 0.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 17.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 24.8, 'debt_to_equity': 0.03, 'current_ratio': 1.25, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy'}",236.86,12385378304,Financial Services,Insurance Brokers,11.8,10.8,True,380.67,-37.8,0.0,False,,,,,strong_buy,,,,,,3.89,10.42,2.41,64.6,5.85,1.8,False,,,1.6,86.0,2026-10-29,False,False,4.0,NEUTRAL,,,5.28,67.6,,,,2026-08-04T06:32:03.311720
CHTR,"Charter Communications, Inc.",53.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,False,0.885,"acciones × precio no cuadra con la capitalización (ratio 0.8850): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (2,198,374,912) se aparta del derivado de flujo operativo menos capex (4,810,9",85.0,30.0,36.0,50.0,55.0,15.0,10.1,False,flat,13.6,True,1,-1.1,False,0,"{'eps_growth_yoy': 13.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.1}","{'revenue_growth_yoy': -1.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 10.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 27.2, 'debt_to_equity': 4.42, 'current_ratio': 0.36, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 28.0}",144.1,19421435904,Communication Services,Telecom Services,45.5,5.3,True,285.82,-49.6,0.0,False,184.41,380.0,101.0,17.0,hold,28.0,,,,,11.32,18.43,,,,,True,-24.49,2.5,6.4,87.0,2026-10-30,False,False,7.0,NEUTRAL,10.56,26.9,0.2,45.6,,,,2026-08-04T06:37:27.458549
OXY,Occidental Petroleum Corporatio,53.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,58.0,40.0,44.0,70.0,65.0,35.0,40.4,False,down,-51.5,True,1,-18.5,True,1,"{'eps_growth_yoy': -51.5, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.4}","{'revenue_growth_yoy': -18.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 40.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 4.1, 'debt_to_equity': 0.42, 'current_ratio': 1.21, 'operating_margin_pct': 17.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.3}",55.47,55172386816,Energy,Oil & Gas E&P,0.0,0.0,False,67.45,-17.8,0.0,False,64.52,75.0,55.0,23.0,buy,16.3,129.33,133.2,22.2,-60.0,5.5,3.05,1.82,132.4,1.04,1.14,True,-0.1,2.8,220.9,1.0,2026-08-05,True,False,4.0,NEUTRAL,5.37,6.4,0.04,37.7,,,,2026-08-04T06:36:46.552149
TJX,"TJX Companies, Inc. (The)",53.0,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,65.0,30.0,44.0,75.0,60.0,35.0,26.5,False,down,7.2,False,0,-0.5,False,0,"{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.4}","{'revenue_growth_yoy': -0.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 26.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 61.3, 'debt_to_equity': 1.36, 'current_ratio': 1.14, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.5}",157.5,173990936576,Consumer Cyclical,Apparel Retail,1.6,3.0,False,170.0,-7.4,0.0,False,177.21,197.0,125.0,19.0,strong_buy,12.5,161.5,2.5,150.89,-4.2,2.48,3.91,1.22,33.1,1.92,1.34,True,-1.44,104.7,29.3,15.0,2026-08-19,False,True,7.0,NEUTRAL,4.04,36.2,0.93,20.3,,,,2026-08-04T06:35:55.502994
SXYAY,SIKA AG,52.8,⭐ AVERAGE,🟡 Average,USD,CHF,True,True,True,1.0,"FCF declarado (1,264,242,091) se aparta del derivado de flujo operativo menos capex (1,696,566,430)",50.0,50.0,44.0,70.0,60.0,35.0,48.4,False,up,,,0,,,0,{'profit_margin_pct': 9.4},{},"{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 48.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 16.0, 'debt_to_equity': 0.89, 'current_ratio': 1.3, 'operating_margin_pct': 14.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.7}",23.1,37061468160,Basic Materials,Specialty Chemicals,,,False,23.991,-3.7,0.0,False,24.65,26.3,23.0,2.0,buy,6.7,11.59,-49.8,8.0,-65.4,3.41,0.79,2.06,57.0,0.46,1.36,,,,-0.3,,,False,False,7.0,NEUTRAL,3.56,45.5,,47.7,,,,2026-08-04T06:33:58.968494
ABT,Abbott Laboratories,52.8,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,50.0,44.0,70.0,60.0,35.0,31.2,False,up,-39.5,False,0,0.2,False,0,"{'eps_growth_yoy': -39.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.6}","{'revenue_growth_yoy': 0.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 10.6, 'debt_to_equity': 0.63, 'current_ratio': 1.38, 'operating_margin_pct': 14.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.5}",107.12,186583023616,Healthcare,Medical Devices,1.6,1.8,False,137.49,-22.1,0.0,False,118.42,135.0,103.0,24.0,buy,10.5,60.9,-43.1,30.9,-71.2,3.86,4.14,2.38,79.0,2.52,1.82,True,-0.43,15.4,-47.5,71.0,2026-10-14,False,False,6.0,NEUTRAL,4.2,42.0,,44.2,,,,2026-08-04T06:34:27.129208
